"source","DOI","Authors","Year","Species","Life Stage","In vitro/in vivo","Sex","Experiment Type","Exposure Route","Particle Mix?","Negative Control","Reference Particle","Exposure Media","Solvent","Detergent","pH","Salinity (ppt)","Temperature (Avg)","Temperature (Min)","Temperature (Max)","Exposure Duration (days)","Number of Doses","Replicates","Sample Size","Dosing Frequency","Nominal Chemical Added","Nominal Chemical Added Dose","Nominal Chemical Added Dose Units","Measured Chemical Added","Measured Chemical Added Dose","Measured Chemical Added Dose Units","Selected Dose","Effect","Direction","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Level of Biological Organization","Target Organelle, Cell, or Tissue","Polymer","Shape","Density (g/cm^3)","Density, reported or estimated","Charge","Zeta Potential (mV)","Zeta Potential Media","Functional Group","Particle Length (μm)","Size Category","Particle Volume (μm^3)","Particle Mass (mg)","Weathered or Biofouled?","Size Validated?","Polymer Validated?","Shape Validated","Particle Source","Sodium Azide Present?","Screened for Chemical Contamination?","Particle Cleaning?","Solvent Rinse","Background Contamination Monitored?","Concentration Validated?","Particle Behavior","Uptake Validated?","Tissue Distribution","Organisms Fed?"
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,3,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,478290398.7985346,"No",NA,"Cytotoxicity","Cytotoxicity","Cytotoxicity","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","negative","-23.6","artificial.medium","COOH",0.05714,"1nm < 100nm",9.77e-5,1.05e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,0.5,1,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,95658079.7597069,"No",NA,"Metabolism","Energy Metabolism","Lactate Dehydrogenase Release","Subcell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","negative","-23.6","artificial.medium","COOH",0.05714,"1nm < 100nm",9.77e-5,1.05e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,38461008.88303153,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cell Cycle","Cell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,76922017.76606306,"Yes","Decrease","Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cell Cycle","Cell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,38461008.88303153,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cell Cycle","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,76922017.76606306,"Yes","Decrease","Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cell Cycle","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,38461008.88303153,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cylin D protein expression","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,76922017.76606306,"Yes","Decrease","Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cylin D protein expression","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,38461008.88303153,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","cyclin e protein expression","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,76922017.76606306,"Yes","Decrease","Cell Growth and Proliferation","Apoptosis and Cell Cycle","cyclin e protein expression","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,3,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,38461008.88303153,"Yes","Decrease","Cytotoxicity","Cytotoxicity","Cytotoxicity","Cell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,3,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,384610088.8303153,"Yes","Decrease","Cytotoxicity","Cytotoxicity","Cytotoxicity","Cell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,3,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,38461008.88303153,"Yes","Decrease","Cytotoxicity","Cytotoxicity","Cytotoxicity","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,3,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,384610088.8303153,"Yes","Decrease","Cytotoxicity","Cytotoxicity","Cytotoxicity","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,0.5,1,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,76922017.76606306,"Yes","Increase","Metabolism","Energy Metabolism","Lactate Dehydrogenase Release","Subcell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","positive","3.7","artificial.medium","NH2",0.06145,"1nm < 100nm",1.21497e-4,1.3e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,9106387.466041144,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cell Cycle","Cell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,18212774.932082288,"No","Decrease","Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cell Cycle","Cell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,9106387.466041144,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cell Cycle","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,18212774.932082288,"No","Decrease","Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cell Cycle","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,9106387.466041144,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cylin D protein expression","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,18212774.932082288,"Yes","Decrease","Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cylin D protein expression","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,9106387.466041144,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","cyclin e protein expression","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,18212774.932082288,"Yes","Decrease","Cell Growth and Proliferation","Apoptosis and Cell Cycle","cyclin e protein expression","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,3,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,9106387.466041144,"Yes","Decrease","Cytotoxicity","Cytotoxicity","Cytotoxicity","Cell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,3,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,91063874.66041142,"Yes","Decrease","Cytotoxicity","Cytotoxicity","Cytotoxicity","Cell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,3,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,9106387.466041144,"Yes","Decrease","Cytotoxicity","Cytotoxicity","Cytotoxicity","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,3,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,91063874.66041142,"Yes","Decrease","Cytotoxicity","Cytotoxicity","Cytotoxicity","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,0.5,1,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,18212774.932082288,"No",NA,"Metabolism","Energy Metabolism","Lactate Dehydrogenase Release","Subcell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","positive","4.2","artificial.medium","NH2",0.09933,"1nm < 100nm",5.13145e-4,5.49e-13,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,4635819.90863244,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cell Cycle","Cell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","negative","-23.7","artificial.medium","COOH",0.1244,"100nm < 1µm",0.001007998,1.08e-12,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,9271639.81726488,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cell Cycle","Cell","nih3t3.cells","Polystyrene","Sphere",1.07,"estimated","negative","-23.7","artificial.medium","COOH",0.1244,"100nm < 1µm",0.001007998,1.08e-12,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,4635819.90863244,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cell Cycle","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","negative","-23.7","artificial.medium","COOH",0.1244,"100nm < 1µm",0.001007998,1.08e-12,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,9271639.81726488,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cell Cycle","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","negative","-23.7","artificial.medium","COOH",0.1244,"100nm < 1µm",0.001007998,1.08e-12,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,4635819.90863244,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cylin D protein expression","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","negative","-23.7","artificial.medium","COOH",0.1244,"100nm < 1µm",0.001007998,1.08e-12,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
"search,he","10.1016/j.biomaterials.2011.07.037","Liu",2011,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","DMEM","not_reported","not_reported",NA,NA,"37",NA,NA,1,2,"3","1",0,"not_applicable",NA,NA,NA,NA,NA,9271639.81726488,"No",NA,"Cell Growth and Proliferation","Apoptosis and Cell Cycle","Cylin D protein expression","Cell","hela.cells","Polystyrene","Sphere",1.07,"estimated","negative","-23.7","artificial.medium","COOH",0.1244,"100nm < 1µm",0.001007998,1.08e-12,"no","Y","N","Y","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Yes",NA,NA
