sci_name,presence,origin,seasonal,lon,lat,redlistCategory
Lampyris noctiluca,1,1,1,4.25391204,51.03203275,NT
Lampyris noctiluca,1,1,1,4.25512805,51.03427027,NT
Lampyris noctiluca,1,1,1,4.25554283,51.03202911,NT
Lampyris noctiluca,1,1,1,4.25609365,51.0347381,NT
Lampyris noctiluca,1,1,1,4.2562402,51.03187979,NT
Lampyris noctiluca,1,1,1,4.25716288,51.03228239,NT
Lampyris noctiluca,1,1,1,4.25747402,51.03240607,NT
Lampyris noctiluca,1,1,1,4.25761714,51.03487304,NT
Lampyris noctiluca,1,1,1,4.25841107,51.03321329,NT
Lampyris noctiluca,1,1,1,4.25923355,51.03265612,NT
Lampyris noctiluca,1,1,1,4.26319249,51.03243083,NT
Lampyris noctiluca,1,1,1,4.26343383,51.03253314,NT
Lampyris noctiluca,1,1,1,4.26371101,51.01275806,NT
Lampyris noctiluca,1,1,1,4.26480181,51.03161665,NT
Lampyris noctiluca,1,1,1,4.26495019,51.03161628,NT
Lampyris noctiluca,1,1,1,4.26509503,51.03148244,NT
Lampyris noctiluca,1,1,1,4.26512733,51.03372256,NT
Lampyris noctiluca,1,1,1,4.26547054,51.03130927,NT
Lampyris noctiluca,1,1,1,4.26594271,51.03809884,NT
Lampyris noctiluca,1,1,1,4.26618583,51.01265921,NT
Lampyris noctiluca,1,1,1,4.26623948,51.01265293,NT
Lampyris noctiluca,1,1,1,4.26653988,51.01265293,NT
Lampyris noctiluca,1,1,1,4.26664717,51.03874574,NT
Lampyris noctiluca,1,1,1,4.26677592,51.03887614,NT
Lampyris noctiluca,1,1,1,4.26706377,51.03056143,NT
Lampyris noctiluca,1,1,1,4.26717643,51.03034214,NT
Lampyris noctiluca,1,1,1,4.26798119,51.03821582,NT
Lampyris noctiluca,1,1,1,4.26851034,50.82985114,NT
Lampyris noctiluca,1,1,1,4.26921136,51.03859058,NT
Lampyris noctiluca,1,1,1,4.27222617,51.02320156,NT
Lampyris noctiluca,1,1,1,4.27399642,51.03614385,NT
Lampyris noctiluca,1,1,1,4.27500313,51.05781033,NT
Lampyris noctiluca,1,1,1,4.28727154,51.0786928,NT
Lampyris noctiluca,1,1,1,4.28823359,51.07995587,NT
Lampyris noctiluca,1,1,1,4.28825505,51.07995364,NT
Lampyris noctiluca,1,1,1,4.29346919,50.8821312,NT
Lampyris noctiluca,1,1,1,4.3041873,50.87982291,NT
Lampyris noctiluca,1,1,1,4.30729877,50.88131564,NT
Lampyris noctiluca,1,1,1,4.30829287,50.88076745,NT
Lampyris noctiluca,1,1,1,4.31413293,50.88084507,NT
Lampyris noctiluca,1,1,1,4.335701,50.971514,NT
Lampyris noctiluca,1,1,1,4.34058634,51.18962163,NT
Lampyris noctiluca,1,1,1,4.34661396,51.18616246,NT
Lampyris noctiluca,1,1,1,4.3863294,50.75982106,NT
Lampyris noctiluca,1,1,1,4.40818191,51.07929546,NT
Lampyris noctiluca,1,1,1,4.43287971,51.16882942,NT
Lampyris noctiluca,1,1,1,4.43959236,50.9827759,NT
Lampyris noctiluca,1,1,1,4.44726005,50.76585339,NT
Lampyris noctiluca,1,1,1,4.45767414,51.18307551,NT
Lampyris noctiluca,1,1,1,4.45840933,51.17892056,NT
Lampyris noctiluca,1,1,1,4.45896793,51.17934128,NT
Lampyris noctiluca,1,1,1,4.45903767,51.17937827,NT
Lampyris noctiluca,1,1,1,4.45904734,51.1793934,NT
Lampyris noctiluca,1,1,1,4.45909598,51.17941692,NT
Lampyris noctiluca,1,1,1,4.45938891,51.18303857,NT
Lampyris noctiluca,1,1,1,4.45947008,51.18292354,NT
Lampyris noctiluca,1,1,1,4.4632906,51.1796826,NT
Lampyris noctiluca,1,1,1,4.4726944,51.12108279,NT
Lampyris noctiluca,1,1,1,4.47446473,51.21655125,NT
Lampyris noctiluca,1,1,1,4.47457604,51.21656914,NT
Lampyris noctiluca,1,1,1,4.47479032,51.21642705,NT
Lampyris noctiluca,1,1,1,4.47494756,51.21652796,NT
Lampyris noctiluca,1,1,1,4.47497629,51.21647416,NT
Lampyris noctiluca,1,1,1,4.47517656,51.21619855,NT
Lampyris noctiluca,1,1,1,4.476509,51.17437273,NT
Lampyris noctiluca,1,1,1,4.47682863,51.18524327,NT
Lampyris noctiluca,1,1,1,4.47871339,51.12268476,NT
Lampyris noctiluca,1,1,1,4.47982918,50.91945762,NT
Lampyris noctiluca,1,1,1,4.48069822,51.12305145,NT
Lampyris noctiluca,1,1,1,4.48922396,50.45524307,NT
Lampyris noctiluca,1,1,1,4.48965311,50.45626072,NT
Lampyris noctiluca,1,1,1,4.49271452,51.07505684,NT
Lampyris noctiluca,1,1,1,4.50274712,51.08442048,NT
Lampyris noctiluca,1,1,1,4.51415219,50.71591517,NT
Lampyris noctiluca,1,1,1,4.52276945,51.12274477,NT
Lampyris noctiluca,1,1,1,4.53065604,50.57376991,NT
Lampyris noctiluca,1,1,1,4.53066455,51.00044367,NT
Lampyris noctiluca,1,1,1,4.53067796,51.00045633,NT
Lampyris noctiluca,1,1,1,4.53071237,50.57378694,NT
Lampyris noctiluca,1,1,1,4.53279024,51.10624348,NT
Lampyris noctiluca,1,1,1,4.54000538,51.0718346,NT
Lampyris noctiluca,1,1,1,4.54115873,51.07241436,NT
Lampyris noctiluca,1,1,1,4.54371756,50.74856037,NT
Lampyris noctiluca,1,1,1,4.54399109,50.74841062,NT
Lampyris noctiluca,1,1,1,4.54615831,50.74820697,NT
Lampyris noctiluca,1,1,1,4.54658124,51.21611922,NT
Lampyris noctiluca,1,1,1,4.5472312,50.74710723,NT
Lampyris noctiluca,1,1,1,4.54730988,50.72625521,NT
Lampyris noctiluca,1,1,1,4.55001354,50.74047474,NT
Lampyris noctiluca,1,1,1,4.55124378,50.75829624,NT
Lampyris noctiluca,1,1,1,4.5576,50.7808,NT
Lampyris noctiluca,1,1,1,4.55770254,50.75037922,NT
Lampyris noctiluca,1,1,1,4.5579,50.7812,NT
Lampyris noctiluca,1,1,1,4.55878691,50.06932506,NT
Lampyris noctiluca,1,1,1,4.55890417,50.7512481,NT
Lampyris noctiluca,1,1,1,4.56185818,51.00080659,NT
Lampyris noctiluca,1,1,1,4.57061291,50.99834889,NT
Lampyris noctiluca,1,1,1,4.58251487,51.01193205,NT
Lampyris noctiluca,1,1,1,4.59224224,51.00310213,NT
Lampyris noctiluca,1,1,1,4.59230661,51.00315615,NT
Lampyris noctiluca,1,1,1,4.59239245,51.00312914,NT
Lampyris noctiluca,1,1,1,4.59244609,51.00314939,NT
Lampyris noctiluca,1,1,1,4.59247828,51.00321016,NT
Lampyris noctiluca,1,1,1,4.59247828,51.00322366,NT
Lampyris noctiluca,1,1,1,4.59247828,51.00323041,NT
Lampyris noctiluca,1,1,1,4.59251046,51.00332155,NT
Lampyris noctiluca,1,1,1,4.59252119,51.00318315,NT
Lampyris noctiluca,1,1,1,4.59254265,51.00316965,NT
Lampyris noctiluca,1,1,1,4.59258556,51.00321016,NT
Lampyris noctiluca,1,1,1,4.59261775,51.00332493,NT
Lampyris noctiluca,1,1,1,4.59263921,51.00331818,NT
Lampyris noctiluca,1,1,1,4.59269822,51.00332493,NT
Lampyris noctiluca,1,1,1,4.59271431,51.00335194,NT
Lampyris noctiluca,1,1,1,4.59272504,51.00327092,NT
Lampyris noctiluca,1,1,1,4.59275723,51.00326079,NT
Lampyris noctiluca,1,1,1,4.59277868,51.00322366,NT
Lampyris noctiluca,1,1,1,4.59284306,51.00326417,NT
Lampyris noctiluca,1,1,1,4.59288597,51.00337219,NT
Lampyris noctiluca,1,1,1,4.6039331,50.81988491,NT
Lampyris noctiluca,1,1,1,4.60641872,51.22473945,NT
Lampyris noctiluca,1,1,1,4.60863775,50.65876568,NT
Lampyris noctiluca,1,1,1,4.609133,50.81900805,NT
Lampyris noctiluca,1,1,1,4.61001547,51.15014039,NT
Lampyris noctiluca,1,1,1,4.61135927,50.95587044,NT
Lampyris noctiluca,1,1,1,4.61804152,50.06546538,NT
Lampyris noctiluca,1,1,1,4.62075949,50.79077201,NT
Lampyris noctiluca,1,1,1,4.62146939,50.76198763,NT
Lampyris noctiluca,1,1,1,4.62707092,50.7091409,NT
Lampyris noctiluca,1,1,1,4.62823391,50.08474502,NT
Lampyris noctiluca,1,1,1,4.63357151,50.82295527,NT
Lampyris noctiluca,1,1,1,4.63895202,50.07728059,NT
Lampyris noctiluca,1,1,1,4.64754235,50.97465631,NT
Lampyris noctiluca,1,1,1,4.65488083,50.80699234,NT
Lampyris noctiluca,1,1,1,4.65528671,50.80714831,NT
Lampyris noctiluca,1,1,1,4.66192603,50.85259902,NT
Lampyris noctiluca,1,1,1,4.66379285,50.85547758,NT
Lampyris noctiluca,1,1,1,4.6720398,51.26253917,NT
Lampyris noctiluca,1,1,1,4.67205774,51.26253912,NT
Lampyris noctiluca,1,1,1,4.67246544,51.26239142,NT
Lampyris noctiluca,1,1,1,4.67460416,51.26037047,NT
Lampyris noctiluca,1,1,1,4.67890263,50.80648843,NT
Lampyris noctiluca,1,1,1,4.68212128,50.168885,NT
Lampyris noctiluca,1,1,1,4.6835947,50.8096365,NT
Lampyris noctiluca,1,1,1,4.69468832,50.93950249,NT
Lampyris noctiluca,1,1,1,4.6946919,50.93940604,NT
Lampyris noctiluca,1,1,1,4.702108,50.883829,NT
Lampyris noctiluca,1,1,1,4.70584653,50.90602309,NT
Lampyris noctiluca,1,1,1,4.72127795,50.92985558,NT
Lampyris noctiluca,1,1,1,4.727844,51.13212259,NT
Lampyris noctiluca,1,1,1,4.73457467,50.90731539,NT
Lampyris noctiluca,1,1,1,4.73532736,50.77628452,NT
Lampyris noctiluca,1,1,1,4.73574042,50.77584184,NT
Lampyris noctiluca,1,1,1,4.73646998,50.77429157,NT
Lampyris noctiluca,1,1,1,4.73770916,50.77398965,NT
Lampyris noctiluca,1,1,1,4.74837011,50.94337772,NT
Lampyris noctiluca,1,1,1,4.74881183,50.9543041,NT
Lampyris noctiluca,1,1,1,4.74999192,50.94247188,NT
Lampyris noctiluca,1,1,1,4.75221103,50.94093049,NT
Lampyris noctiluca,1,1,1,4.75291025,50.93591052,NT
Lampyris noctiluca,1,1,1,4.75294244,50.9333412,NT
Lampyris noctiluca,1,1,1,4.753672,50.93538991,NT
Lampyris noctiluca,1,1,1,4.75464111,50.94366502,NT
Lampyris noctiluca,1,1,1,4.75466257,50.94364474,NT
Lampyris noctiluca,1,1,1,4.75468311,50.94461483,NT
Lampyris noctiluca,1,1,1,4.75476089,50.94371575,NT
Lampyris noctiluca,1,1,1,4.7547743,50.94372251,NT
Lampyris noctiluca,1,1,1,4.75478235,50.94366167,NT
Lampyris noctiluca,1,1,1,4.75481541,50.94366929,NT
Lampyris noctiluca,1,1,1,4.75483331,50.94359576,NT
Lampyris noctiluca,1,1,1,4.75522064,50.93622819,NT
Lampyris noctiluca,1,1,1,4.75699794,50.95142488,NT
Lampyris noctiluca,1,1,1,4.75743597,50.94629461,NT
Lampyris noctiluca,1,1,1,4.75829613,50.95274962,NT
Lampyris noctiluca,1,1,1,4.75939047,50.95318893,NT
Lampyris noctiluca,1,1,1,4.76373925,50.92285901,NT
Lampyris noctiluca,1,1,1,4.76378217,50.92288606,NT
Lampyris noctiluca,1,1,1,4.76393237,50.92258848,NT
Lampyris noctiluca,1,1,1,4.77054134,50.93107152,NT
Lampyris noctiluca,1,1,1,4.77812335,50.85412933,NT
Lampyris noctiluca,1,1,1,4.78521511,50.85469827,NT
Lampyris noctiluca,1,1,1,4.78802875,50.85506062,NT
Lampyris noctiluca,1,1,1,4.79286443,50.9728593,NT
Lampyris noctiluca,1,1,1,4.79292881,50.97274445,NT
Lampyris noctiluca,1,1,1,4.79944482,50.97265376,NT
Lampyris noctiluca,1,1,1,4.8052562,50.9757606,NT
Lampyris noctiluca,1,1,1,4.81436498,50.97915169,NT
Lampyris noctiluca,1,1,1,4.81825032,51.0038726,NT
Lampyris noctiluca,1,1,1,4.82786357,51.0055157,NT
Lampyris noctiluca,1,1,1,4.83036172,50.94848465,NT
Lampyris noctiluca,1,1,1,4.84302526,50.97588249,NT
Lampyris noctiluca,1,1,1,4.85551011,50.92552416,NT
Lampyris noctiluca,1,1,1,4.85557079,50.88103821,NT
Lampyris noctiluca,1,1,1,4.85965513,50.92478692,NT
Lampyris noctiluca,1,1,1,4.86221915,50.92237607,NT
Lampyris noctiluca,1,1,1,4.87108838,50.98205307,NT
Lampyris noctiluca,1,1,1,4.8898853,51.00097528,NT
Lampyris noctiluca,1,1,1,4.90910064,50.7794984,NT
Lampyris noctiluca,1,1,1,4.91085313,50.81443596,NT
Lampyris noctiluca,1,1,1,4.91176844,50.81312106,NT
Lampyris noctiluca,1,1,1,4.91395712,50.81229401,NT
Lampyris noctiluca,1,1,1,4.91548782,51.02205621,NT
Lampyris noctiluca,1,1,1,4.91629424,50.27130436,NT
Lampyris noctiluca,1,1,1,4.91991791,50.93377909,NT
Lampyris noctiluca,1,1,1,4.92727697,51.01567158,NT
Lampyris noctiluca,1,1,1,4.92746294,51.01571005,NT
Lampyris noctiluca,1,1,1,4.93213898,49.8597534,NT
Lampyris noctiluca,1,1,1,4.96848106,51.29375357,NT
Lampyris noctiluca,1,1,1,4.97717857,51.00141357,NT
Lampyris noctiluca,1,1,1,4.98164191,51.01031817,NT
Lampyris noctiluca,1,1,1,5.00015443,50.77851817,NT
Lampyris noctiluca,1,1,1,5.0134493,51.10929491,NT
Lampyris noctiluca,1,1,1,5.03367677,51.11092442,NT
Lampyris noctiluca,1,1,1,5.03649476,51.13725423,NT
Lampyris noctiluca,1,1,1,5.04347211,50.98289405,NT
Lampyris noctiluca,1,1,1,5.04381543,50.98276909,NT
Lampyris noctiluca,1,1,1,5.04699187,51.13382078,NT
Lampyris noctiluca,1,1,1,5.07036947,50.40507105,NT
Lampyris noctiluca,1,1,1,5.10759853,50.98578804,NT
Lampyris noctiluca,1,1,1,5.1163209,50.98372145,NT
Lampyris noctiluca,1,1,1,5.15102869,50.99461139,NT
Lampyris noctiluca,1,1,1,5.2020086,49.78364702,NT
Lampyris noctiluca,1,1,1,5.2795,50.7864,NT
Lampyris noctiluca,1,1,1,5.29498469,50.45250371,NT
Lampyris noctiluca,1,1,1,5.30294918,51.08400784,NT
Lampyris noctiluca,1,1,1,5.32276961,51.03914594,NT
Lampyris noctiluca,1,1,1,5.37529003,50.31984757,NT
Lampyris noctiluca,1,1,1,5.37853366,50.81215839,NT
Lampyris noctiluca,1,1,1,5.3793,50.8124,NT
Lampyris noctiluca,1,1,1,5.37986403,50.86927036,NT
Lampyris noctiluca,1,1,1,5.39071083,50.84860711,NT
Lampyris noctiluca,1,1,1,5.43108794,50.39343822,NT
Lampyris noctiluca,1,1,1,5.43135885,51.13734359,NT
Lampyris noctiluca,1,1,1,5.43510698,50.87439027,NT
Lampyris noctiluca,1,1,1,5.48028238,50.77328254,NT
Lampyris noctiluca,1,1,1,5.48037894,50.77306997,NT
Lampyris noctiluca,1,1,1,5.48315424,50.90149732,NT
Lampyris noctiluca,1,1,1,5.4854134,50.98317607,NT
Lampyris noctiluca,1,1,1,5.48852216,50.99529673,NT
Lampyris noctiluca,1,1,1,5.4956809,50.96850336,NT
Lampyris noctiluca,1,1,1,5.4995379,50.22631727,NT
Lampyris noctiluca,1,1,1,5.54672606,50.44152782,NT
Lampyris noctiluca,1,1,1,5.58013569,50.92197437,NT
Lampyris noctiluca,1,1,1,5.62958842,50.62524317,NT
Lampyris noctiluca,1,1,1,5.62999612,50.62515469,NT
Lampyris noctiluca,1,1,1,5.63001221,50.62507301,NT
Lampyris noctiluca,1,1,1,5.75090381,50.76200459,NT
Lampyris noctiluca,1,1,1,5.7591033,49.60468678,NT
Lampyris noctiluca,1,1,1,5.79358589,49.97615517,NT
Lampyris noctiluca,1,1,1,2.91983496,50.81195494,NT
Lampyris noctiluca,1,1,1,3.29382442,50.82693447,NT
Lampyris noctiluca,1,1,1,3.38626038,51.15491523,NT
Lampyris noctiluca,1,1,1,3.38668954,51.15537282,NT
Lampyris noctiluca,1,1,1,3.3867861,51.1546797,NT
Lampyris noctiluca,1,1,1,3.38778388,51.15562853,NT
Lampyris noctiluca,1,1,1,3.38932883,51.15535936,NT
Lampyris noctiluca,1,1,1,3.38976871,51.15492196,NT
Lampyris noctiluca,1,1,1,3.38998144,51.15458555,NT
Lampyris noctiluca,1,1,1,3.39025151,51.15717622,NT
Lampyris noctiluca,1,1,1,3.39030515,51.15707529,NT
Lampyris noctiluca,1,1,1,3.39080757,51.15404383,NT
Lampyris noctiluca,1,1,1,3.39176428,51.15753959,NT
Lampyris noctiluca,1,1,1,3.39233659,51.15773462,NT
Lampyris noctiluca,1,1,1,3.39280497,51.15759342,NT
Lampyris noctiluca,1,1,1,3.3936026,51.15700789,NT
Lampyris noctiluca,1,1,1,3.39377057,51.15692052,NT
Lampyris noctiluca,1,1,1,3.41381203,51.17861649,NT
Lampyris noctiluca,1,1,1,3.4371078,50.77261572,NT
Lampyris noctiluca,1,1,1,3.43829876,51.16106882,NT
Lampyris noctiluca,1,1,1,3.4457662,51.14193247,NT
Lampyris noctiluca,1,1,1,3.44780467,51.13984575,NT
Lampyris noctiluca,1,1,1,3.4511913,51.14392496,NT
Lampyris noctiluca,1,1,1,3.45159899,51.14403266,NT
Lampyris noctiluca,1,1,1,3.45324051,51.14503555,NT
Lampyris noctiluca,1,1,1,3.45892494,51.15566223,NT
Lampyris noctiluca,1,1,1,3.46389793,51.15465268,NT
Lampyris noctiluca,1,1,1,3.51762794,51.13692418,NT
Lampyris noctiluca,1,1,1,3.55688634,50.97871293,NT
Lampyris noctiluca,1,1,1,3.55877998,50.75575724,NT
Lampyris noctiluca,1,1,1,3.57252091,50.74312938,NT
Lampyris noctiluca,1,1,1,3.60759975,50.86079313,NT
Lampyris noctiluca,1,1,1,3.6076588,50.86081764,NT
Lampyris noctiluca,1,1,1,3.60915363,51.00815024,NT
Lampyris noctiluca,1,1,1,3.62068954,50.78049317,NT
Lampyris noctiluca,1,1,1,3.6242983,50.87395992,NT
Lampyris noctiluca,1,1,1,3.6341,50.864,NT
Lampyris noctiluca,1,1,1,3.64834435,50.69415001,NT
Lampyris noctiluca,1,1,1,3.64874215,50.86536748,NT
Lampyris noctiluca,1,1,1,3.67835645,50.46099227,NT
Lampyris noctiluca,1,1,1,3.67887862,50.46089033,NT
Lampyris noctiluca,1,1,1,3.69249355,50.85136615,NT
Lampyris noctiluca,1,1,1,3.69256857,50.85140179,NT
Lampyris noctiluca,1,1,1,3.76500785,51.01087991,NT
Lampyris noctiluca,1,1,1,3.76502511,51.01093321,NT
Lampyris noctiluca,1,1,1,3.76576446,50.86854043,NT
Lampyris noctiluca,1,1,1,3.7995,50.9981,NT
Lampyris noctiluca,1,1,1,3.7995,50.9982,NT
Lampyris noctiluca,1,1,1,3.7996,50.9982,NT
Lampyris noctiluca,1,1,1,3.80198132,50.845168,NT
Lampyris noctiluca,1,1,1,3.80436312,50.59469529,NT
Lampyris noctiluca,1,1,1,3.85177754,50.75668861,NT
Lampyris noctiluca,1,1,1,3.87919676,50.52536418,NT
Lampyris noctiluca,1,1,1,3.89769327,51.14702781,NT
Lampyris noctiluca,1,1,1,3.8985,51.1421,NT
Lampyris noctiluca,1,1,1,3.92992085,51.04277672,NT
Lampyris noctiluca,1,1,1,3.94444317,50.75644957,NT
Lampyris noctiluca,1,1,1,3.97066377,50.93131934,NT
Lampyris noctiluca,1,1,1,3.97135958,50.94389824,NT
Lampyris noctiluca,1,1,1,3.9717865,50.93062037,NT
Lampyris noctiluca,1,1,1,3.98858093,50.66543405,NT
Lampyris noctiluca,1,1,1,3.99115216,51.17868375,NT
Lampyris noctiluca,1,1,1,3.99883769,51.01703477,NT
Lampyris noctiluca,1,1,1,4.00943762,50.94331688,NT
Lampyris noctiluca,1,1,1,4.06901132,51.11947183,NT
Lampyris noctiluca,1,1,1,4.10189889,51.12367384,NT
Lampyris noctiluca,1,1,1,4.11006433,51.04531469,NT
Lampyris noctiluca,1,1,1,4.16431189,50.91339715,NT
Lampyris noctiluca,1,1,1,4.18425904,50.97707086,NT
Lampyris noctiluca,1,1,1,4.212241,50.618083,NT
Lampyris noctiluca,1,1,1,4.21483043,51.08604224,NT
Lampyris noctiluca,1,1,1,4.22224052,50.64182342,NT
Lampyris noctiluca,1,1,1,4.24045108,50.85045839,NT
Lampyris noctiluca,1,1,1,4.24825108,50.99179863,NT
Lampyris noctiluca,1,1,1,4.26098599,51.02400199,NT
Lampyris noctiluca,1,1,1,4.26147952,51.02366457,NT
Lampyris noctiluca,1,1,1,4.26420473,50.18492616,NT
Lampyris noctiluca,1,1,1,4.26615729,51.01264753,NT
Lampyris noctiluca,1,1,1,4.27551466,50.99988844,NT
Lampyris noctiluca,1,1,1,4.27575362,50.99994408,NT
Lampyris noctiluca,1,1,1,4.27643451,51.11028517,NT
Lampyris noctiluca,1,1,1,4.29457253,50.71053668,NT
Lampyris noctiluca,1,1,1,4.298172,50.88449668,NT
Lampyris noctiluca,1,1,1,4.30817142,50.48911124,NT
Lampyris noctiluca,1,1,1,4.3127203,50.88105265,NT
Lampyris noctiluca,1,1,1,4.34095882,50.51046528,NT
Lampyris noctiluca,1,1,1,4.3414039,50.50944541,NT
Lampyris noctiluca,1,1,1,4.34143248,50.50942668,NT
Lampyris noctiluca,1,1,1,4.34158629,50.50930213,NT
Lampyris noctiluca,1,1,1,4.3431119,51.1906993,NT
Lampyris noctiluca,1,1,1,4.34590253,51.18729733,NT
Lampyris noctiluca,1,1,1,4.34716853,51.18770619,NT
Lampyris noctiluca,1,1,1,4.34737124,51.18804792,NT
Lampyris noctiluca,1,1,1,4.34814767,51.18662227,NT
Lampyris noctiluca,1,1,1,4.34911327,51.185627,NT
Lampyris noctiluca,1,1,1,4.35161816,51.18892233,NT
Lampyris noctiluca,1,1,1,4.35186663,51.18877617,NT
Lampyris noctiluca,1,1,1,4.35192369,51.18848887,NT
Lampyris noctiluca,1,1,1,4.35210267,51.18879027,NT
Lampyris noctiluca,1,1,1,4.35232797,51.18874726,NT
Lampyris noctiluca,1,1,1,4.35609352,50.99388046,NT
Lampyris noctiluca,1,1,1,4.38941024,50.79310485,NT
Lampyris noctiluca,1,1,1,4.39029001,50.79541065,NT
Lampyris noctiluca,1,1,1,4.39634265,50.48869803,NT
Lampyris noctiluca,1,1,1,4.40686589,51.16457083,NT
Lampyris noctiluca,1,1,1,4.42145438,50.5424786,NT
Lampyris noctiluca,1,1,1,4.42944471,51.16754779,NT
Lampyris noctiluca,1,1,1,4.42983094,51.16849443,NT
Lampyris noctiluca,1,1,1,4.4302601,51.16860384,NT
Lampyris noctiluca,1,1,1,4.43150641,51.16791013,NT
Lampyris noctiluca,1,1,1,4.43605767,51.31709776,NT
Lampyris noctiluca,1,1,1,4.44268948,50.76780831,NT
Lampyris noctiluca,1,1,1,4.46025258,51.17998187,NT
Lampyris noctiluca,1,1,1,4.47470294,51.21638356,NT
Lampyris noctiluca,1,1,1,4.47474372,51.21633979,NT
Lampyris noctiluca,1,1,1,4.48956236,50.45569665,NT
Lampyris noctiluca,1,1,1,4.49008541,51.04688384,NT
Lampyris noctiluca,1,1,1,4.52331126,50.76441261,NT
Lampyris noctiluca,1,1,1,4.52919245,50.81978211,NT
Lampyris noctiluca,1,1,1,4.52987015,50.57399136,NT
Lampyris noctiluca,1,1,1,4.54916781,50.97161626,NT
Lampyris noctiluca,1,1,1,4.55224883,51.02186719,NT
Lampyris noctiluca,1,1,1,4.55422282,50.83258752,NT
Lampyris noctiluca,1,1,1,4.55525279,50.83312283,NT
Lampyris noctiluca,1,1,1,4.55923593,50.08760509,NT
Lampyris noctiluca,1,1,1,4.55998421,50.83391563,NT
Lampyris noctiluca,1,1,1,4.57400506,51.01640723,NT
Lampyris noctiluca,1,1,1,4.58070427,50.98853646,NT
Lampyris noctiluca,1,1,1,4.59236026,51.0031899,NT
Lampyris noctiluca,1,1,1,4.59257039,51.00328271,NT
Lampyris noctiluca,1,1,1,4.59285379,51.00326417,NT
Lampyris noctiluca,1,1,1,4.60014604,50.83383298,NT
Lampyris noctiluca,1,1,1,4.60335916,51.14892581,NT
Lampyris noctiluca,1,1,1,4.60661534,50.8192387,NT
Lampyris noctiluca,1,1,1,4.60985006,50.8196937,NT
Lampyris noctiluca,1,1,1,4.61118446,50.82112385,NT
Lampyris noctiluca,1,1,1,4.61184428,50.8224218,NT
Lampyris noctiluca,1,1,1,4.6173,50.8897,NT
Lampyris noctiluca,1,1,1,4.61932094,50.97694986,NT
Lampyris noctiluca,1,1,1,4.62006932,50.75080388,NT
Lampyris noctiluca,1,1,1,4.63280462,50.99955054,NT
Lampyris noctiluca,1,1,1,4.63302883,50.7956479,NT
Lampyris noctiluca,1,1,1,4.63536864,51.14982765,NT
Lampyris noctiluca,1,1,1,4.63658821,51.15608611,NT
Lampyris noctiluca,1,1,1,4.63972455,50.99517861,NT
Lampyris noctiluca,1,1,1,4.64507841,51.10972302,NT
Lampyris noctiluca,1,1,1,4.64542156,51.10956047,NT
Lampyris noctiluca,1,1,1,4.64688789,51.17012096,NT
Lampyris noctiluca,1,1,1,4.65441249,50.82849316,NT
Lampyris noctiluca,1,1,1,4.66293098,50.8445838,NT
Lampyris noctiluca,1,1,1,4.66314736,50.84472146,NT
Lampyris noctiluca,1,1,1,4.66574952,50.85433253,NT
Lampyris noctiluca,1,1,1,4.66889642,50.85999466,NT
Lampyris noctiluca,1,1,1,4.66930839,50.99533732,NT
Lampyris noctiluca,1,1,1,4.6796751,50.12841774,NT
Lampyris noctiluca,1,1,1,4.70180941,51.00179072,NT
Lampyris noctiluca,1,1,1,4.71954357,50.86543932,NT
Lampyris noctiluca,1,1,1,4.72299278,50.67656925,NT
Lampyris noctiluca,1,1,1,4.73172465,50.90195165,NT
Lampyris noctiluca,1,1,1,4.73560452,50.77714081,NT
Lampyris noctiluca,1,1,1,4.73571181,50.77581786,NT
Lampyris noctiluca,1,1,1,4.73786831,50.77412172,NT
Lampyris noctiluca,1,1,1,4.74111602,51.14109637,NT
Lampyris noctiluca,1,1,1,4.75395174,50.94303553,NT
Lampyris noctiluca,1,1,1,4.75706577,51.19305193,NT
Lampyris noctiluca,1,1,1,4.76288807,50.92246732,NT
Lampyris noctiluca,1,1,1,4.7636535,50.92270392,NT
Lampyris noctiluca,1,1,1,4.771,51.1937,NT
Lampyris noctiluca,1,1,1,4.77349888,51.19616761,NT
Lampyris noctiluca,1,1,1,4.7736,51.1956,NT
Lampyris noctiluca,1,1,1,4.77392795,51.19640379,NT
Lampyris noctiluca,1,1,1,4.77402829,51.19490351,NT
Lampyris noctiluca,1,1,1,4.77912448,50.85469848,NT
Lampyris noctiluca,1,1,1,4.79480987,50.2203268,NT
Lampyris noctiluca,1,1,1,4.80589997,50.98832081,NT
Lampyris noctiluca,1,1,1,4.8059107,50.92372525,NT
Lampyris noctiluca,1,1,1,4.81034171,50.93554542,NT
Lampyris noctiluca,1,1,1,4.81299706,51.28716737,NT
Lampyris noctiluca,1,1,1,4.81616485,51.28570819,NT
Lampyris noctiluca,1,1,1,4.81635511,51.18286713,NT
Lampyris noctiluca,1,1,1,4.82691407,51.00575537,NT
Lampyris noctiluca,1,1,1,4.84298252,50.98500458,NT
Lampyris noctiluca,1,1,1,4.84304848,50.97588251,NT
Lampyris noctiluca,1,1,1,4.84849691,50.83857165,NT
Lampyris noctiluca,1,1,1,4.86692375,50.82786646,NT
Lampyris noctiluca,1,1,1,4.86701142,50.82773426,NT
Lampyris noctiluca,1,1,1,4.86737436,50.99372775,NT
Lampyris noctiluca,1,1,1,4.86935556,51.00859184,NT
Lampyris noctiluca,1,1,1,4.86992644,50.34929092,NT
